"","Year","Medal","Time","Record","Event","Name","Athlete.Country","Host.City","Host.Country"
"260",1956,"Gold",1.76,"WR)","High jump","Mildred McDaniel","United States","Melbourne","Australia"
"261",1956,"Gold",6.35,"=WR)","Long jump","Elżbieta Krzesińska","Poland","Melbourne","Australia"
"262",1956,"Gold",16.59,"OR)","Shot put","Tamara Tyshkevich","Soviet Union","Melbourne","Australia"
"263",1956,"Gold",53.69,"OR)","Discus throw","Olga Fikotová","Czechoslovakia","Melbourne","Australia"
"264",1956,"Gold",53.86,"OR)","Javelin throw","Inese Jaunzeme","Soviet Union","Melbourne","Australia"
"265",1952,"Gold",11.5,NA,"100 metres","Marjorie Jackson","Australia","Helsinki","Finland"
"266",1952,"Gold",23.7,NA,"200 metres","Marjorie Jackson","Australia","Helsinki","Finland"
"267",1952,"Gold",10.9,NA,"80 metres hurdles","Shirley Strickland","de la Hunty Australia","Helsinki","Finland"
"268",1952,"Gold",45.9,NA,"4 × 100 metres relay","United States","(USA)Mae FaggsBarbara JonesJanet MoreauCatherine Hardy","Helsinki","Finland"
"269",1952,"Gold",NA,NA,"High jump","Esther Brand","South Africa","Helsinki","Finland"
"270",1952,"Gold",NA,NA,"Long jump","Yvette Williams","New Zealand","Helsinki","Finland"
"271",1952,"Gold",NA,NA,"Shot put","Galina Zybina","Soviet Union","Helsinki","Finland"
"272",1952,"Gold",NA,NA,"Discus throw","Nina Romashkova","Soviet Union","Helsinki","Finland"
"273",1952,"Gold",NA,NA,"Javelin throw","Dana Zátopková","Czechoslovakia","Helsinki","Finland"
"274",1948,"Gold",11.9,NA,"100 metres","Fanny Blankers-Koen","Netherlands","London","Great Britain"
"275",1948,"Gold",24.4,NA,"200 metres","Fanny Blankers-Koen","Netherlands","London","Great Britain"
"276",1948,"Gold",11.2,NA,"80 metres hurdles","Fanny Blankers-Koen","Netherlands","London","Great Britain"
"277",1948,"Gold",47.5,NA,"4 × 100 metres relay","Netherlands (NED)Xenia","Stad-de JongNetty Witziers-TimmerGerda van der Kade-KoudijsFanny Blankers-Koen","London","Great Britain"
"278",1948,"Gold",1.68,NA,"High jump","Alice Coachman","United States","London","Great Britain"
"279",1948,"Gold",5.695,NA,"Long jump","Olga Gyarmati","Hungary","London","Great Britain"
"280",1948,"Gold",13.75,NA,"Shot put","Micheline Ostermeyer","France","London","Great Britain"
"281",1948,"Gold",41.92,NA,"Discus throw","Micheline Ostermeyer","France","London","Great Britain"
"282",1948,"Gold",45.57,NA,"Javelin throw","Herma Bauma","Austria","London","Great Britain"
"283",1936,"Gold",11.5,NA,"100 metres","Helen Stephens","United States","Berlin","Germany"
"284",1936,"Gold",11.7,NA,"80 metres hurdles","Trebisonda Valla","Italy","Berlin","Germany"
"285",1936,"Gold",46.9,NA,"4 × 100 metres relay","United States","(USA)Harriet BlandAnnette RogersBetty RobinsonHelen Stephens","Berlin","Germany"
"286",1936,"Gold",1.6,NA,"High jump","Ibolya Csák","Hungary","Berlin","Germany"
"287",1936,"Gold",47.63,NA,"Discus throw","Gisela Mauermayer","Germany","Berlin","Germany"
"288",1936,"Gold",45.18,NA,"Javelin throw","Tilly Fleischer","Germany","Berlin","Germany"
"289",2016,"Silver",10.83,NA,"100 metres","Tori Bowie","United States","Rio de Janeiro","Brazil"
"290",2016,"Silver",21.88,NA,"200 metres","Dafne Schippers","Netherlands","Rio de Janeiro","Brazil"
"291",2016,"Silver",49.51,NA,"400 metres","Allyson Felix","United States","Rio de Janeiro","Brazil"
"292",2016,"Silver",NA,NA,"800 metres","Francine Niyonsaba","Burundi","Rio de Janeiro","Brazil"
"293",2016,"Silver",NA,NA,"1500 metres","Genzebe Dibaba","Ethiopia","Rio de Janeiro","Brazil"
"294",2016,"Silver",NA,NA,"5000 metres","Hellen Onsando","Obiri Kenya","Rio de Janeiro","Brazil"
"295",2016,"Silver",NA,NA,"10,000 metres","Vivian Cheruiyot","Kenya","Rio de Janeiro","Brazil"
"296",2016,"Silver",NA,NA,""," NA",NA,"Rio de Janeiro","Brazil"
"297",2016,"Silver",12.59,NA,"100 metres hurdles","Nia Ali","United States","Rio de Janeiro","Brazil"
"298",2016,"Silver",53.55,NA,"400 metres hurdles","Sara Petersen","Denmark","Rio de Janeiro","Brazil"
"299",2016,"Silver",NA,NA,"3000 metres steeplechase","Hyvin Jepkemoi","Kenya","Rio de Janeiro","Brazil"
"300",2016,"Silver",NA,NA,""," NA",NA,"Rio de Janeiro","Brazil"
"301",2016,"Silver",41.36,NA,"4 × 100 metres relay","Jamaica (JAM)Christania","WilliamsElaine ThompsonVeronica Campbell-BrownShelly-Ann Fraser-PryceSimone Facey*Sashalee Forbes*","Rio de Janeiro","Brazil"
"302",2016,"Silver",NA,NA,"4 × 400 metres relay","Jamaica (JAM)Stephenie","Ann McPhersonAnneisha McLaughlin-WhilbyShericka JacksonNovlene Williams-MillsChristine Day*Chrisann Gordon*","Rio de Janeiro","Brazil"
"303",2016,"Silver",NA,NA,""," NA",NA,"Rio de Janeiro","Brazil"
"304",2016,"Silver",NA,NA,"Marathon","Eunice Kirwa","Bahrain","Rio de Janeiro","Brazil"
"305",2016,"Silver",NA,NA,"20 kilometres walk","María Guadalupe","González Mexico","Rio de Janeiro","Brazil"
"306",2016,"Silver",NA,NA,""," NA",NA,"Rio de Janeiro","Brazil"
"307",2016,"Silver",1.97,NA,"High jump","Mirela Demireva","Bulgaria","Rio de Janeiro","Brazil"
"308",2016,"Silver",4.85,NA,"Pole vault","Sandi Morris","United States","Rio de Janeiro","Brazil"
"309",2016,"Silver",7.15,NA,"Long jump","Britney Reese","United States","Rio de Janeiro","Brazil"
"310",2016,"Silver",14.98,NA,"Triple jump","Yulimar Rojas","Venezuela","Rio de Janeiro","Brazil"
"311",2016,"Silver",20.42,NA,"Shot put","Valerie Adams","New Zealand","Rio de Janeiro","Brazil"
"312",2016,"Silver",66.73,NA,"Discus throw","Mélina Robert-Michon","France","Rio de Janeiro","Brazil"
"313",2016,"Silver",76.75,NA,"Hammer throw","Zhang Wenxiu","China","Rio de Janeiro","Brazil"
"314",2016,"Silver",64.92,NA,"Javelin throw","Sunette Viljoen","South Africa","Rio de Janeiro","Brazil"
"315",2016,"Silver",NA,NA,""," NA",NA,"Rio de Janeiro","Brazil"
"316",2016,"Silver",6775,NA,"Heptathlon","Jessica Ennis-Hill","Great Britain","Rio de Janeiro","Brazil"
"317",2012,"Silver",10.78,NA,"100 metres","Carmelita Jeter","United States","London","Great Britain"
"318",2012,"Silver",22.09,NA,"200 metres","Shelly-Ann Fraser-Pryce","Jamaica","London","Great Britain"
"319",2012,"Silver",49.7,NA,"400 metres","Christine Ohuruogu","Great Britain","London","Great Britain"
"320",2012,"Silver",NA,NA,"800 metres  [e]","Ekaterina Poistogova","Russia","London","Great Britain"
"321",2012,"Silver",NA,NA,"1500 metres [f]","Tatyana Tomashova","Russia","London","Great Britain"
"322",2012,"Silver",NA,NA,"5000 metres","Vivian Cheruiyot","Kenya","London","Great Britain"
"323",2012,"Silver",NA,NA,"10,000 metres","Sally Kipyego","Kenya","London","Great Britain"
"324",2012,"Silver",NA,NA,""," NA",NA,"London","Great Britain"
"325",2012,"Silver",12.37,NA,"100 metres hurdles","Dawn Harper","United States","London","Great Britain"
"326",2012,"Silver",52.77,NA,"400 metres hurdles","Lashinda Demus","United States","London","Great Britain"
"327",2012,"Silver",NA,NA,"3000 metres steeplechase [g]","Sofia Assefa","Ethiopia","London","Great Britain"
"328",2012,"Silver",NA,NA,""," NA",NA,"London","Great Britain"
"329",2012,"Silver",41.41,NA,"4 × 100 m relay","Jamaica (JAM)Shelly-Ann","Fraser-PryceSherone SimpsonVeronica Campbell-BrownKerron StewartSamantha Henry-Robinson*Schillonie Calvert*","London","Great Britain"
"330",2012,"Silver",NA,NA,"4 × 400 m relay [h]","Jamaica (JAM)Christine","DayRosemarie WhyteShericka WilliamsNovlene Williams-MillsShereefa Lloyd*","London","Great Britain"
"331",2012,"Silver",NA,NA,""," NA",NA,"London","Great Britain"
"332",2012,"Silver",NA,NA,"Marathon","Priscah Jeptoo","Kenya","London","Great Britain"
"333",2012,"Silver",NA,NA,"20 kilometres walk [i]","Qieyang Shenjie","China","London","Great Britain"
"334",2012,"Silver",NA,NA,""," NA",NA,"London","Great Britain"
"335",2012,"Silver",2.03,NA,"High jump [j]","Brigetta Barrett","United States","London","Great Britain"
"336",2012,"Silver",4.75,NA,"Pole vault","Yarisley Silva","Cuba","London","Great Britain"
"337",2012,"Silver",7.07,NA,"Long jump","Yelena Sokolova","Russia","London","Great Britain"
"338",2012,"Silver",14.8,NA,"Triple jump","Caterine Ibargüen","Colombia","London","Great Britain"
"339",2012,"Silver",20.22,NA,"Shot put [k]","Gong Lijiao","China","London","Great Britain"
"340",2012,"Silver",67.22,NA,"Discus throw [l]","Li Yanfeng","China","London","Great Britain"
"341",2012,"Silver",77.13,NA,"Hammer throw [m]","Betty Heidler","Germany","London","Great Britain"
"342",2012,"Silver",65.16,NA,"Javelin throw","Christina Obergföll","Germany","London","Great Britain"
"343",2012,"Silver",NA,NA,""," NA",NA,"London","Great Britain"
"344",2012,"Silver",6649,NA,"Heptathlon [n]","Lilli Schwarzkopf","Germany","London","Great Britain"
"345",2008,"Silver",10.98,NA,"100 metres ","Sherone Simpson","Jamaica Kerron Stewart Jamaica","Beijing","China"
"346",2008,"Silver",21.93,NA,"200 metres ","Allyson Felix","United States","Beijing","China"
"347",2008,"Silver",49.69,NA,"400 metres ","Shericka Williams","Jamaica","Beijing","China"
"348",2008,"Silver",NA,NA,"800 metres ","Janeth Jepkosgei","Busienei Kenya","Beijing","China"
"349",2008,"Silver",NA,NA,"1500 metres ","Iryna Lishchynska","Ukraine","Beijing","China"
"350",2008,"Silver",NA,NA,"5000 metres   [g]","Meseret Defar","Ethiopia","Beijing","China"
"351",2008,"Silver",NA,NA,"10,000 metres   [h]","Shalane Flanagan","United States","Beijing","China"
"352",2008,"Silver",12.64,NA,"100 metres hurdles ","Sally Pearson","Australia","Beijing","China"
"353",2008,"Silver",53.7,NA,"400 metres hurdles ","Sheena Tosta","United States","Beijing","China"
"354",2008,"Silver",NA,NA,"3000 metres steeplechase  [i]","Eunice Jepkorir","Kenya","Beijing","China"
"355",2008,"Silver",43.04,NA,"4×100 metres relay [j]","NigeriaFranca IdokoGloria","KemasuodeHalimat IsmailaOludamola OsayomiAgnes Osazuwa*","Beijing","China"
"356",2008,"Silver",NA,NA,"4×400 metres relay  [k]","JamaicaShericka WilliamsShereefa","LloydRosemarie WhyteNovelene WilliamsBobby-Gaye Wilkins*","Beijing","China"
"357",2008,"Silver",NA,NA,"Marathon ","Catherine Ndereba","Kenya","Beijing","China"
"358",2008,"Silver",NA,NA,"20 kilometres walk ","Kjersti Tysse","Plätzer Norway","Beijing","China"
"359",2008,"Silver",NA,NA,"High jump  [l]","Blanka Vlašić","Croatia","Beijing","China"
"360",2008,"Silver",NA,NA,"Pole vault ","Jennifer Stuczynski","United States","Beijing","China"
"361",2008,"Silver",NA,NA,"Long jump  [m]","Blessing Okagbare","Nigeria","Beijing","China"
"362",2008,"Silver",NA,NA,"Triple jump  [n]","Olga Rypakova","Kazakhstan","Beijing","China"
"363",2008,"Silver",NA,NA,"Shot put  [o]","Misleydis González","Cuba","Beijing","China"
"364",2008,"Silver",NA,NA,"Discus throw  [p]","Olena Antonova","Ukraine","Beijing","China"
"365",2008,"Silver",NA,NA,"Hammer throw  [q]","Zhang Wenxiu","China","Beijing","China"
"366",2008,"Silver",NA,NA,"Javelin throw  [r]","Christina Obergföll","Germany","Beijing","China"
"367",2008,"Silver",6619,NA,"Heptathlon  [s]","Hyleas Fountain","United States","Beijing","China"
"368",2000,"Silver",11.12,NA,"100 metres","Ekaterini Thanou","Greece","Atlanta","USA"
"369",2000,"Silver",11.18,NA,"100 metres","Tayna Lawrence","Jamaica","Atlanta","USA"
"370",2000,"Silver",22.28,"NR)","200 metres","Susanthika Jayasinghe","Sri Lanka","Atlanta","USA"
"371",2000,"Silver",49.58,NA,"400 metres","Lorraine Graham","Jamaica","Atlanta","USA"
"372",2000,"Silver",NA,NA,"800 metres","Stephanie Graf","Austria","Atlanta","USA"
"373",2000,"Silver",NA,NA,"1500 metres","Violeta Beclea","Romania","Atlanta","USA"
"374",2000,"Silver",NA,"NR)","5000 metres","Sonia O'Sullivan","Ireland","Atlanta","USA"
"375",2000,"Silver",NA,NA,"10,000 metres","Gete Wami","Ethiopia","Atlanta","USA"
"376",2000,"Silver",12.68,NA,"100 metres hurdles","Glory Alozie","Nigeria","Atlanta","USA"
"377",2000,"Silver",53.45,NA,"400 metres hurdles","Deon Hemmings","Jamaica","Atlanta","USA"
"378",2000,"Silver",42.13,NA,"4×100 metres relay","Jamaica (JAM)Tayna","LawrenceVeronica CampbellBeverly McDonaldMerlene OtteyMerlene Frazer*","Atlanta","USA"
"379",2000,"Silver",NA,NA,"4×400 metres relay","Jamaica (JAM)Sandie","RichardsCatherine ScottDeon HemmingsLorraine GrahamCharmaine Howell*Michelle Burgher*","Atlanta","USA"
"380",2000,"Silver",NA,NA,"Marathon","Lidia Șimon","Romania","Atlanta","USA"
"381",2000,"Silver",NA,NA,"20 kilometres walk","Kjersti Plätzer","Norway","Atlanta","USA"
"382",2000,"Silver",NA,NA,"High jump","Hestrie Cloete","South Africa","Atlanta","USA"
"383",2000,"Silver",NA,NA,"High jump","Hestrie Cloete","South Africa","Atlanta","USA"
"384",2000,"Silver",NA,NA,"Pole vault","Tatiana Grigorieva","Australia","Atlanta","USA"
"385",2000,"Silver",NA,NA,"Long jump","Fiona May","Italy","Atlanta","USA"
"386",2000,"Silver",NA,NA,"Triple jump","Tatyana Lebedeva","Russia","Atlanta","USA"
"387",2000,"Silver",NA,NA,"Shot put","Larisa Peleshenko","Russia","Atlanta","USA"
"388",2000,"Silver",NA,NA,"Discus throw","Anastasía Kelesídou","Greece","Atlanta","USA"
"389",2000,"Silver",NA,NA,"Hammer throw","Olga Kuzenkova","Russia","Atlanta","USA"
"390",2000,"Silver",NA,NA,"Javelin throw","Mirela Maniani-Tzelili","Greece","Atlanta","USA"
"391",2000,"Silver",6531,NA,"Heptathlon","Yelena Prokhorova","Russia","Atlanta","USA"
"392",1996,"Silver",10.94,NA,"100 metres","Merlene Ottey","Jamaica","Atlanta","USA"
"393",1996,"Silver",22.24,NA,"200 metres","Merlene Ottey","Jamaica","Atlanta","USA"
"394",1996,"Silver",48.63,NA,"400 metres","Cathy Freeman","Australia","Atlanta","USA"
"395",1996,"Silver",NA,NA,"800 metres","Ana Fidelia","Quirot Cuba","Atlanta","USA"
"396",1996,"Silver",NA,NA,"1500 metres","Gabriela Szabo","Romania","Atlanta","USA"
"397",1996,"Silver",NA,NA,"5000 metres","Pauline Konga","Kenya","Atlanta","USA"
"398",1996,"Silver",NA,NA,"10,000 metres","Wang Junxia","China","Atlanta","USA"
"399",1996,"Silver",12.59,NA,"100 metres hurdles","Brigita Bukovec","Slovenia","Atlanta","USA"
"400",1996,"Silver",53.08,NA,"400 metres hurdles","Kim Batten","United States","Atlanta","USA"
"401",1996,"Silver",42.14,NA,"4×100 metres relay","Bahamas (BAH)Eldece","ClarkeChandra SturrupSavatheda FynesPauline Davis-ThompsonDebbie Ferguson*","Atlanta","USA"
"402",1996,"Silver",NA,NA,"4×400 metres relay","Nigeria (NGR)Olabisi","AfolabiFatima YusufCharity OparaFalilat Ogunkoya","Atlanta","USA"
"403",1996,"Silver",NA,NA,"Marathon","Valentina Yegorova","Russia","Atlanta","USA"
"404",1996,"Silver",NA,NA,"10 kilometres walk","Elisabetta Perrone","Italy","Atlanta","USA"
"405",1996,"Silver",NA,NA,"High jump","Niki Bakoyianni","Greece","Atlanta","USA"
"406",1996,"Silver",NA,NA,"Long jump","Fiona May","Italy","Atlanta","USA"
"407",1996,"Silver",NA,NA,"Triple jump","Inna Lasovskaya","Russia","Atlanta","USA"
"408",1996,"Silver",NA,NA,"Shot put","Sui Xinmei","China","Atlanta","USA"
"409",1996,"Silver",NA,NA,"Discus throw","Natalya Sadova","Russia","Atlanta","USA"
"410",1996,"Silver",NA,NA,"Javelin throw","Louise McPaul","Australia","Atlanta","USA"
"411",1996,"Silver",6563,NA,"Heptathlon","Natallia Sazanovich","Belarus","Atlanta","USA"
"412",1992,"Silver",10.83,NA,"100 metres","Juliet Cuthbert","Jamaica","Barcelona","Spain"
"413",1992,"Silver",22.02,NA,"200 metres","Juliet Cuthbert","Jamaica","Barcelona","Spain"
"414",1992,"Silver",49.05,NA,"400 metres","Olga Bryzgina","Unified Team( Ukraine)","Barcelona","Spain"
"415",1992,"Silver",NA,NA,"800 metres","Liliya Nurutdinova","Unified Team( Russia)","Barcelona","Spain"
"416",1992,"Silver",NA,NA,"1500 metres","Lyudmila Rogachova","Unified Team( Russia)","Barcelona","Spain"
"417",1992,"Silver",NA,NA,"3000 metres","Tetyana Dorovskikh","Unified Team( Ukraine)","Barcelona","Spain"
"418",1992,"Silver",NA,NA,"10,000 metres","Elana Meyer","South Africa","Barcelona","Spain"
"419",1992,"Silver",12.69,NA,"100 metres hurdles","LaVonna Martin","United States","Barcelona","Spain"
"420",1992,"Silver",53.69,NA,"400 metres hurdles","Sandra Farmer-Patrick","United States","Barcelona","Spain"
"421",1992,"Silver",42.16,NA,"4×100 metres relay","Unified Team","(EUN)Olga BogoslovskayaGalina MalchuginaMarina TrandenkovaIrina Privalova","Barcelona","Spain"
"422",1992,"Silver",NA,NA,"4×400 metres relay","United States","(USA)Natasha KaiserGwen TorrenceJearl MilesRochelle StevensDenean Hill*Dannette Young*","Barcelona","Spain"
"423",1992,"Silver",NA,NA,"Marathon","Yuko Arimori","Japan","Barcelona","Spain"
"424",1992,"Silver",NA,NA,"10 kilometres walk","Yelena Nikolayeva","Unified Team( Russia)","Barcelona","Spain"
"425",1992,"Silver",NA,NA,"High jump","Galina Astafei","Romania","Barcelona","Spain"
"426",1992,"Silver",NA,NA,"Long jump","Inessa Kravets","Unified Team( Ukraine)","Barcelona","Spain"
"427",1992,"Silver",NA,NA,"Shot put","Huang Zhihong","China","Barcelona","Spain"
"428",1992,"Silver",NA,NA,"Discus throw","Tsvetanka Khristova","Bulgaria","Barcelona","Spain"
"429",1992,"Silver",NA,NA,"Javelin throw","Natalya Shikolenko","Unified Team( Belarus)","Barcelona","Spain"
"430",1992,"Silver",6845,NA,"Heptathlon","Irina Belova","Unified Team( Russia)","Barcelona","Spain"
"431",1988,"Silver",10.83,NA,"100 metres","Evelyn Ashford","United States","Seoul","South Korea"
"432",1988,"Silver",21.72,NA,"200 metres","Grace Jackson","Jamaica","Seoul","South Korea"
"433",1988,"Silver",49.45,NA,"400 metres","Petra Müller","East Germany","Seoul","South Korea"
"434",1988,"Silver",NA,NA,"800 metres","Christine Wachtel","East Germany","Seoul","South Korea"
"435",1988,"Silver",NA,NA,"1500 metres","Laimutė Baikauskaitė","Soviet Union","Seoul","South Korea"
"436",1988,"Silver",NA,NA,"3000 metres","Paula Ivan","Romania","Seoul","South Korea"
"437",1988,"Silver",NA,NA,"10,000 metres","Liz McColgan","Great Britain","Seoul","South Korea"
"438",1988,"Silver",12.61,NA,"100 metres hurdles","Gloria Siebert","East Germany","Seoul","South Korea"
"439",1988,"Silver",53.18,NA,"400 metres hurdles","Tatyana Ledovskaya","Soviet Union","Seoul","South Korea"
"440",1988,"Silver",42.09,NA,"4×100 metres relay","East Germany","(GDR)Silke Gladisch-MöllerKerstin BehrendtIngrid LangeMarlies Oelsner-Gohr","Seoul","South Korea"
"441",1988,"Silver",NA,"AR)","4×400 metres relay","United States","(USA)Denean HowardDiane DixonValerie Brisco-HooksFlorence Griffith JoynerSherri Howard*Lillie Leatherwood*","Seoul","South Korea"
"442",1988,"Silver",NA,NA,"Marathon","Lisa Martin-Ondieki","Australia","Seoul","South Korea"
"443",1988,"Silver",NA,NA,"High jump","Stefka Kostadinova","Bulgaria","Seoul","South Korea"
"444",1988,"Silver",NA,NA,"Long jump","Heike Drechsler","East Germany","Seoul","South Korea"
"445",1988,"Silver",NA,NA,"Shot put","Kathrin Neimke","East Germany","Seoul","South Korea"
"446",1988,"Silver",NA,NA,"Discus throw","Diana Gansky","East Germany","Seoul","South Korea"
"447",1988,"Silver",NA,NA,"Javelin throw","Fatima Whitbread","Great Britain","Seoul","South Korea"
"448",1988,"Silver",6897,NA,"Heptathlon","Sabine John","East Germany","Seoul","South Korea"
"449",1984,"Silver",11.13,NA,"100 metres","Alice Brown","United States","Los Angeles","USA"
"450",1984,"Silver",22.04,NA,"200 metres","Florence Griffith","United States","Los Angeles","USA"
"451",1984,"Silver",49.05,NA,"400 metres","Chandra Cheeseborough","United States","Los Angeles","USA"
"452",1984,"Silver",NA,NA,"800 metres","Kim Gallagher","United States","Los Angeles","USA"
"453",1984,"Silver",NA,NA,"1500 metres","Doina Melinte","Romania","Los Angeles","USA"
"454",1984,"Silver",NA,NA,"3000 metres","Wendy Smith-Sly","Great Britain","Los Angeles","USA"
"455",1984,"Silver",12.88,NA,"100 metres hurdles","Shirley Strong","Great Britain","Los Angeles","USA"
"456",1984,"Silver",12.88,NA,"100 metres hurdles","Shirley Strong","Great Britain","Los Angeles","USA"
"457",1984,"Silver",55.2,NA,"400 metres hurdles","Judi Brown","United States","Los Angeles","USA"
"458",1984,"Silver",42.77,NA,"4×100 metres relay","Canada (CAN)Angela","BaileyMarita PayneAngella Taylor-IssajenkoFrance Gareau","Los Angeles","USA"
"459",1984,"Silver",NA,NA,"4×400 metres relay","Canada (CAN)Charmaine","CrooksJillian RichardsonMolly KillingbeckMarita PayneDana Wright*","Los Angeles","USA"
"460",1984,"Silver",NA,NA,"Marathon","Grete Waitz","Norway","Los Angeles","USA"
"461",1984,"Silver",NA,NA,"High jump","Sara Simeoni","Italy","Los Angeles","USA"
"462",1984,"Silver",NA,NA,"Long jump","Vali Ionescu","Romania","Los Angeles","USA"
"463",1984,"Silver",NA,NA,"Shot put","Mihaela Loghin","Romania","Los Angeles","USA"
"464",1984,"Silver",NA,NA,"Discus throw","Leslie Deniz","United States","Los Angeles","USA"
"465",1984,"Silver",NA,NA,"Javelin throw","Tiina Lillak","Finland","Los Angeles","USA"
"466",1984,"Silver",6385,NA,"Heptathlon","Jackie Joyner","United States","Los Angeles","USA"
"467",1980,"Silver",11.07,NA,"100 metres","Marlies Göhr","East Germany","Moscow","Russia"
"468",1980,"Silver",22.19,NA,"200 metres","Natalya Bochina","Soviet Union","Moscow","Russia"
"469",1980,"Silver",49.46,NA,"400 metres","Jarmila Kratochvílová","Czechoslovakia","Moscow","Russia"
"470",1980,"Silver",NA,NA,"800 metres","Olga Mineeva","Soviet Union","Moscow","Russia"
"471",1980,"Silver",NA,NA,"1500 metres","Christiane Wartenberg","East Germany","Moscow","Russia"
"472",1980,"Silver",12.63,NA,"100 metres hurdles","Johanna Klier","East Germany","Moscow","Russia"
"473",1980,"Silver",42.1,NA,"4×100 metres relay","Soviet Union","(URS)Vera KomisovaLyudmila MaslakovaVera AnisimovaNatalya Bochina","Moscow","Russia"
"474",1980,"Silver",NA,NA,"4×400 metres relay","East Germany","(GDR)Barbara KrugGabriele LöweChristina LathanMarita Koch","Moscow","Russia"
"475",1980,"Silver",NA,NA,"High jump","Urszula Kielan","Poland","Moscow","Russia"
"476",1980,"Silver",NA,NA,"Long jump","Brigitte Wujak","East Germany","Moscow","Russia"
"477",1980,"Silver",NA,NA,"Shot put","Svetlana Krachevskaia","Soviet Union","Moscow","Russia"
"478",1980,"Silver",NA,NA,"Discus throw","Mariya Petkova","Bulgaria","Moscow","Russia"
"479",1980,"Silver",NA,NA,"Javelin throw","Saida Gunba","Soviet Union","Moscow","Russia"
"480",1980,"Silver",4937,NA,"Pentathlon","Olga Rukavishnikova","Soviet Union","Moscow","Russia"
"481",1976,"Silver",11.13,NA,"100 metres","Renate Stecher","East Germany","Montreal","Canada"
"482",1976,"Silver",22.39,NA,"200 metres","Annegret Richter","West Germany","Montreal","Canada"
"483",1976,"Silver",50.51,NA,"400 metres","Christina Brehmer","East Germany","Montreal","Canada"
"484",1976,"Silver",NA,NA,"800 metres","Nikolina Shtereva","Bulgaria","Montreal","Canada"
"485",1976,"Silver",NA,NA,"1500 metres","Gunhild Hoffmeister","East Germany","Montreal","Canada"
"486",1976,"Silver",12.78,NA,"100 metres hurdles","Tatiana Anisimova","Soviet Union","Montreal","Canada"
"487",1976,"Silver",42.59,NA,"4×100 metres relay","West Germany","(FRG)Elvira PossekelInge HeltenAnnegret RichterAnnegret Kroniger","Montreal","Canada"
"488",1976,"Silver",NA,NA,"4×400 metres relay","United States","(USA)Debra SapenterSheila IngramPamela JilesRosalyn Bryant","Montreal","Canada"
"489",1976,"Silver",NA,NA,"High jump","Sara Simeoni","Italy","Montreal","Canada"
"490",1976,"Silver",NA,NA,"Long jump","Kathy McMillan","United States","Montreal","Canada"
"491",1976,"Silver",NA,NA,"Shot put","Nadezhda Chizhova","Soviet Union","Montreal","Canada"
"492",1976,"Silver",NA,NA,"Discus throw","Mariya Vergova","Bulgaria","Montreal","Canada"
"493",1976,"Silver",NA,NA,"Javelin throw","Marion Becker","West Germany","Montreal","Canada"
"494",1976,"Silver",4745,NA,"Pentathlon","Christine Laser","East Germany","Montreal","Canada"
"495",1972,"Silver",11.23,NA,"100 metres","Raelene Boyle","Australia","Munich","Germany"
"496",1972,"Silver",22.45,NA,"200 metres","Raelene Boyle","Australia","Munich","Germany"
